temperature,humidity,co2
33.1,38.0,438
33.1,38.02,447
32.2,37.63,462
32.19,37.69,462
32.19,37.73,473
32.19,37.77,472
32.19,37.83,463
32.19,37.86,456
32.19,37.91,481
32.2,37.95,479
32.19,37.99,476
32.19,38.04,453
32.19,38.08,453
32.18,38.13,449
32.18,38.19,464
32.17,38.23,466
32.17,38.27,473
32.17,38.32,462
32.17,38.37,454
32.18,38.4,456
32.18,38.43,469
32.17,38.48,451
32.17,38.52,463
32.18,38.55,461
32.18,38.59,453
32.19,38.62,448
32.17,38.68,461
32.17,38.73,465
32.18,38.76,453
32.18,38.78,456
32.18,38.83,453
32.18,38.87,445
32.18,38.92,453
32.18,38.97,441
32.17,39.03,456
32.18,39.07,459
32.18,39.13,457
32.18,39.19,463
32.17,39.23,465
32.19,39.3,455
32.19,39.38,442
32.18,39.46,433
32.19,39.49,445
32.18,39.55,443
32.19,39.59,435
32.19,39.65,453
32.19,39.7,462
32.19,39.78,449
32.19,39.83,451
32.19,39.89,453
32.18,39.94,453
32.18,40.02,465
32.19,40.08,450
32.19,40.09,448
32.2,40.13,460
32.2,40.2,471
32.19,40.23,453
32.2,40.28,450
32.2,40.3,464
32.2,40.39,442
32.2,40.43,442
32.2,40.46,441
32.2,40.5,452
32.2,40.55,460
32.2,40.6,455
32.2,40.63,451
32.2,40.67,464
32.21,40.69,454
32.21,40.72,444
32.2,40.75,456
32.2,40.78,442
32.21,40.84,453
32.21,40.88,441
32.2,40.93,432
32.2,41.0,444
32.2,41.03,431
32.2,41.04,436
32.2,41.1,449
32.21,41.12,453
32.23,41.11,470
32.25,41.13,459
32.26,41.13,455
32.29,41.17,456
32.31,41.18,439
32.33,41.15,439
32.34,41.19,448
32.35,41.23,453
32.36,41.26,458
32.38,41.29,447
32.41,41.26,450
32.44,41.22,453
32.48,41.21,450
32.5,41.2,441
32.54,41.19,426
32.57,41.2,443
32.59,41.2,438
32.62,41.14,436
32.65,41.2,446
32.68,41.2,441
32.72,41.16,422
32.75,41.14,462
32.79,41.13,437
32.82,41.14,436
32.84,41.12,441
32.86,41.12,433
32.89,41.09,441
32.91,41.08,431
32.93,41.07,433
32.95,41.08,443
32.97,41.07,436
32.99,41.09,422
33.01,41.06,435
33.04,41.05,424
33.06,41.0,420
33.09,40.98,429
33.1,41.0,436
33.13,41.0,434
33.15,41.0,428
33.17,40.98,428
33.2,40.98,422
33.23,40.95,422
33.25,40.98,424
33.28,40.99,417
33.31,40.95,409
33.33,40.91,418
33.36,40.88,417
33.38,40.89,418
33.42,40.91,414
33.44,40.86,425
33.46,40.85,420
33.48,40.83,408
33.49,40.73,410
33.51,40.66,440
33.52,40.52,442
33.53,40.44,426
33.54,40.42,425
33.56,40.32,412
33.58,40.28,416
33.59,40.26,425
33.6,40.21,429
33.62,40.11,425
33.64,40.04,412
33.65,40.0,431
33.67,39.92,424
33.68,39.75,420
33.7,39.71,409
33.72,39.69,416
33.73,39.6,432
33.75,39.28,414
33.77,39.28,417
33.79,39.22,421
33.8,39.06,419
33.82,38.82,435
33.82,38.8,436
33.84,38.66,417
33.85,38.73,423
33.87,38.58,424
33.88,38.63,426
33.89,38.7,423
33.9,38.7,414
33.91,38.6,409
33.93,38.45,409
33.95,38.33,410
33.98,38.3,417
33.99,38.38,407
34.0,38.33,409
34.0,38.33,427
34.01,38.32,419
34.03,38.3,411
34.04,38.24,429
34.06,38.2,409
34.07,38.11,408
34.08,38.1,418
34.09,37.93,419
34.1,37.63,413
34.11,37.33,412
34.11,36.63,408
34.11,37.06,409
34.11,36.97,409
34.11,36.28,412
34.11,36.03,409
34.11,35.73,417
34.12,36.56,415
34.11,36.11,417
34.11,36.24,411
34.09,35.85,418
34.11,36.19,410
34.12,36.47,410
34.12,36.48,409
34.11,36.56,408
34.09,35.93,410
34.1,35.56,414
34.1,36.1,412
34.08,35.57,409
34.08,35.62,411
34.06,35.6,418
34.05,35.32,411
34.06,35.03,423
34.04,35.06,418
34.03,35.01,426
34.05,34.79,413
34.05,34.99,414
34.04,35.01,411
34.04,34.55,408
34.06,34.68,408
34.07,34.52,407
34.07,34.39,408
34.07,34.51,414
34.07,34.68,409
34.05,34.83,408
34.02,34.96,406
34.01,34.9,408
33.99,35.03,418
33.95,35.08,413
33.91,35.12,407
33.89,35.19,412
33.83,35.3,418
33.79,35.49,418
33.72,35.66,429
33.67,35.82,418
33.64,35.91,407
33.61,36.03,408
33.58,36.08,418
33.55,36.17,419
33.53,36.23,416
33.51,36.32,410
33.49,36.36,420
33.47,36.43,424
33.46,36.46,412
33.44,36.51,426
33.43,36.54,420
33.4,36.6,432
33.4,36.61,435
33.39,36.65,427
33.39,36.7,428
33.37,36.74,422
33.37,36.76,435
33.36,36.8,437
33.34,36.83,413
33.34,36.85,429
33.34,36.88,442
33.32,36.92,434
33.31,36.96,424
33.3,36.98,433
33.29,36.98,431
33.3,36.98,428
33.29,37.0,433
33.3,37.02,442
33.3,37.02,436
33.29,37.06,428
33.3,37.08,426
33.29,37.1,437
33.28,37.12,445
33.29,37.14,427
33.29,37.16,430
33.27,37.19,452
33.27,37.22,453
33.26,37.25,444
33.26,37.26,441
33.27,37.26,433
33.26,37.3,446
33.26,37.32,430
33.26,37.33,429
33.25,37.33,435
33.25,37.37,441
33.24,37.39,451
33.24,37.4,428
33.24,37.41,432
33.24,37.44,441
33.23,37.46,428
33.23,37.48,445
33.22,37.52,438
33.21,37.56,441
33.2,37.59,446
33.19,37.61,442
33.18,37.66,433
33.18,37.67,429
33.17,37.7,446
33.16,37.73,450
33.16,37.76,451
33.16,37.79,449
33.15,37.82,433
33.14,37.85,435
33.14,37.87,432
33.12,37.9,432
33.12,37.92,426
33.11,37.96,434
33.34,34.95,453
33.34,34.98,454
33.33,35.01,468
33.09,38.04,469
33.09,38.07,466
33.09,38.09,456
33.08,38.12,460
33.07,38.16,447
33.06,38.18,437
33.07,38.18,434
33.07,38.19,447
33.07,38.22,446
33.07,38.23,449
33.07,38.23,443
33.07,38.26,441
33.07,38.26,449
33.06,38.29,468
33.06,38.31,457
33.06,38.33,435
33.05,38.33,435
33.05,38.35,441
33.06,38.34,443
33.06,38.37,452
33.05,38.39,433
33.05,38.4,442
33.04,38.44,437
33.04,38.45,452
33.04,38.46,443
33.05,38.46,439
33.04,38.48,458
33.04,38.5,448
33.05,38.51,445
33.04,38.53,452
33.03,38.57,454
33.04,38.57,437
33.04,38.58,441
33.05,38.59,456
33.04,38.61,449
33.05,38.62,443
33.05,38.64,442
33.05,38.64,442
33.05,38.66,451
33.06,38.66,450
33.06,38.66,450
33.05,38.69,456
33.05,38.7,453
33.05,38.71,458
33.05,38.74,453
33.05,38.77,450
33.05,38.78,455
33.05,38.79,453
33.05,38.82,465
33.06,38.82,454
33.06,38.84,454
33.05,38.87,452
33.06,38.88,454
33.05,38.89,450
33.04,38.93,454
33.05,38.93,437
33.04,38.96,441
33.04,38.97,458
33.04,38.98,436
33.04,39.0,433
33.05,39.01,444
33.04,39.03,434
33.05,39.04,452
33.05,39.07,461
33.05,39.08,454
33.05,39.09,449
33.05,39.12,447
33.05,39.14,454
33.05,39.12,453
33.05,39.15,452
33.05,39.17,461
33.04,39.2,453
33.04,39.22,450
33.03,39.25,438
33.01,39.28,460
32.99,39.34,464
32.98,39.39,464
32.98,39.42,469
32.99,39.45,450
32.99,39.45,451
33.0,39.45,457
33.01,39.46,453
33.03,39.47,452
33.05,39.47,454
33.06,39.46,453
33.08,39.46,450
33.09,39.47,458
33.09,39.49,452
33.12,39.48,454
33.15,39.46,450
33.19,39.44,456
33.22,39.44,455
33.25,39.43,441
33.28,39.4,436
33.31,39.38,448
33.33,39.37,425
33.36,39.38,441
33.39,39.34,446
33.42,39.29,444
33.46,39.24,447
33.48,39.2,459
33.51,39.15,454
33.54,39.11,445
33.57,39.05,440
33.59,39.01,443
33.62,38.96,455
33.64,38.92,447
33.67,38.85,432
33.69,38.79,428
33.71,38.74,446
33.72,38.68,450
33.74,38.62,446
33.77,38.56,439
33.79,38.49,432
33.81,38.41,438
33.84,38.31,434
33.87,38.24,441
33.9,38.15,436
33.92,38.09,432
33.95,38.04,431
33.97,37.92,429
33.99,37.96,428
34.01,37.85,444
34.04,37.58,437
34.06,37.47,426
34.01,37.34,437
32.27,36.78,442
30.13,36.19,508
28.85,35.75,559
28.23,35.23,636
27.43,35.27,643
26.87,35.41,623
26.68,35.35,614
26.46,35.19,595
26.43,34.81,578
26.2,34.61,556
26.04,34.74,545
25.94,34.82,538
25.88,34.93,529
25.6,34.59,534
25.15,34.84,526
25.99,34.56,515
26.66,33.64,473
26.31,34.08,482
26.27,33.94,489
26.15,33.97,486
26.05,33.9,498
25.99,33.96,498
26.96,33.21,493
28.4,32.32,475
29.5,31.55,454
30.39,30.49,434
31.07,29.9,416
31.6,29.35,435
32.01,29.25,435
32.33,29.21,442
32.6,29.07,446
32.81,29.08,442
32.99,29.16,422
33.14,28.98,420
33.27,29.09,426
33.39,29.26,427
33.5,29.2,423
33.59,29.2,407
32.47,30.3,422
30.07,31.52,454
28.09,32.5,456
27.98,32.48,457
29.09,32.35,459
30.07,31.73,427
30.94,30.61,441
31.61,30.07,433
32.12,29.54,427
32.51,29.28,430
32.81,28.96,423
33.05,28.99,416
33.24,28.83,415
33.4,28.86,416
31.92,30.5,418
29.1,32.48,465
27.03,33.92,478
25.59,35.09,507
24.93,35.77,540
25.02,37.34,570
25.11,36.18,616
25.01,35.68,680
24.85,35.52,753
25.23,35.38,799
26.01,34.51,832
26.63,33.71,881
26.96,33.19,910
27.26,32.83,1018
27.53,32.51,1047
27.68,32.27,1140
27.77,32.36,1191
27.86,32.15,1226
27.9,32.01,1273
28.07,32.22,1298
29.19,31.61,979
30.12,31.32,876
30.71,30.69,866
31.2,30.41,862
31.59,30.28,826
31.89,30.16,796
32.13,30.14,776
32.38,29.93,766
32.54,30.01,767
32.64,30.13,763
32.74,30.21,736
32.83,30.33,721
32.88,30.38,712
32.96,30.43,704
32.99,30.62,681
33.03,30.75,667
33.04,30.92,675
33.08,30.91,688
33.12,30.93,670
33.16,30.94,676
33.18,31.05,661
33.2,31.01,658
33.22,31.13,676
33.23,31.19,641
33.24,31.31,623
33.26,31.31,630
33.27,31.47,632
33.28,31.59,619
33.28,31.69,587
33.28,31.81,593
33.28,31.89,592
33.29,31.98,591
33.3,32.06,574
33.3,32.2,575
33.29,32.26,567
33.29,32.38,557
33.31,32.44,550
33.31,32.54,557
33.32,32.59,558
33.31,32.67,536
33.32,32.74,543
33.33,32.81,533
33.33,32.85,523
33.33,32.92,531
33.33,32.99,519
33.33,33.05,544
33.33,33.11,544
33.32,33.19,518
33.33,33.24,516
33.32,33.33,534
33.33,33.38,519
33.31,33.45,503
33.31,33.5,507
33.31,33.55,497
33.31,33.61,510
33.31,33.67,502
33.32,33.71,505
33.32,33.76,500
33.32,33.81,515
33.31,33.85,507
33.31,33.9,498
33.32,33.94,494
33.32,33.99,476
33.32,34.03,473
33.32,34.08,489
33.33,34.12,489
33.33,34.16,492
33.33,34.21,488
33.32,34.26,480
33.32,34.32,482
33.32,34.35,483
33.32,34.39,487
33.32,34.43,474
33.32,34.47,469
33.33,34.49,470
33.33,34.52,465
33.33,34.56,472
33.33,34.6,483
33.34,34.62,466
33.35,34.66,469
33.34,34.69,466
33.35,34.73,438
33.35,34.77,449
33.35,34.8,456
33.34,34.83,460
33.34,34.88,464
33.35,34.91,457
32.97,31.84,502
32.98,31.88,495
32.96,31.92,494
33.34,35.04,452
33.33,35.08,436
33.33,35.11,456
33.33,35.14,463
33.33,35.16,456
33.33,35.19,437
33.32,35.23,444
33.33,35.25,460
33.32,35.28,453
33.31,35.31,463
33.32,35.34,454
33.3,35.38,453
33.3,35.42,463
33.3,35.46,453
33.29,35.5,428
33.28,35.54,442
33.27,35.59,438
33.27,35.61,429
33.26,35.66,433
33.25,35.69,444
33.25,35.72,437
33.26,35.74,459
33.26,35.77,446
33.25,35.81,433
33.26,35.82,448
33.25,35.85,445
33.25,35.87,436
33.26,35.89,442
33.26,35.91,447
33.26,35.93,442
33.26,35.94,431
33.25,35.97,440
33.26,35.98,449
33.26,36.01,457
33.26,36.02,458
33.26,36.05,444
33.25,36.06,458
33.26,36.07,449
33.26,36.08,433
33.25,36.1,463
33.25,36.12,429
33.26,36.13,431
33.25,36.15,452
33.24,36.15,433
33.25,36.15,433
33.26,36.15,445
33.26,36.17,441
33.27,36.15,444
33.28,36.16,442
33.29,36.15,438
33.28,36.19,438
33.28,36.2,428
33.28,36.21,433
33.28,36.23,440
33.28,36.25,432
33.27,36.26,433
33.27,36.27,438
33.28,36.27,444
33.28,36.28,432
33.29,36.3,435
33.29,36.31,453
33.29,36.31,446
33.28,36.33,439
33.28,36.35,428
33.28,36.37,439
33.28,36.39,444
33.28,36.39,430
33.28,36.39,430
33.27,36.41,430
33.26,36.43,431
33.27,36.45,443
33.28,36.46,448
33.28,36.46,448
33.27,36.48,441
33.26,36.52,426
33.26,36.53,429
33.25,36.56,433
33.27,36.53,427
33.29,36.52,420
33.31,36.49,433
33.33,36.47,423
33.35,36.45,425
33.37,36.42,439
33.39,36.42,448
33.41,36.42,420
33.43,36.4,418
33.46,36.39,425
33.49,36.35,423
33.52,36.32,426
32.09,37.09,424
30.57,36.85,451
29.67,36.03,466
29.07,35.29,459
28.64,34.48,470
28.17,34.07,459
27.85,33.67,453
27.39,33.56,474
27.14,33.39,481
26.92,33.23,475
26.72,33.09,464
26.57,32.96,476
26.48,32.87,470
26.36,32.79,468
26.28,32.89,474
26.3,32.84,479
26.22,32.75,492
26.2,32.74,502
26.07,32.72,500
26.08,32.63,498
26.13,33.01,508
26.34,33.01,519
26.44,32.78,524
26.81,32.3,559
26.97,32.18,634
27.17,32.0,687
27.33,31.68,704
27.36,31.49,734
27.42,31.47,778
27.52,31.29,804
27.41,31.36,834
27.39,31.37,855
27.21,31.29,875
27.11,31.48,901
27.34,31.08,918
27.4,30.79,967
27.25,31.29,960
27.23,30.85,1009
27.29,30.95,987
27.83,30.72,917
28.66,30.91,1034
28.93,32.27,1211
29.67,31.54,1347
29.92,31.07,1440
30.04,30.74,1497
30.03,30.53,1552
30.07,30.26,1594
30.04,31.01,1609
30.13,33.95,1648
30.49,35.42,1703
30.78,34.68,1775
30.95,33.12,1814
30.9,34.97,1847
30.97,36.51,1844
31.2,34.94,1874
31.14,33.44,1937
30.92,32.46,1853
30.4,35.43,1684
30.11,36.07,1471
28.78,36.07,1317
27.62,36.04,1334
26.82,36.2,1354
26.42,36.25,1406
26.56,36.0,1434
27.6,34.96,1526
28.39,33.86,1602
29.01,32.83,1628
29.41,32.3,1655
29.92,31.41,1513
30.43,30.09,1062
30.79,29.34,747
30.91,28.78,613
30.77,28.48,574
30.63,28.62,586
30.36,29.07,552
28.6,31.19,584
27.45,32.42,642
26.48,33.65,715
25.83,34.87,776
25.51,35.46,839
25.25,35.74,902
25.24,35.74,1058
25.24,35.65,1139
24.97,36.12,1194
24.93,36.32,1325
24.85,36.49,1433
24.75,36.6,1499
24.73,36.31,1592
24.68,35.99,1664
24.72,36.0,1728
25.17,35.91,1588
25.4,35.53,997
25.59,35.66,756
25.79,34.21,667
25.36,33.53,656
24.88,33.88,696
24.96,33.73,743
24.82,33.95,794
24.73,34.03,858
24.7,33.88,917
24.77,33.73,1027
24.71,33.55,1102
24.43,33.95,1154
24.42,34.02,1191
24.14,34.42,1240
24.18,34.17,1291
23.96,34.35,1328
24.0,34.33,1362
24.15,34.55,1414
24.68,35.81,1491
25.12,36.67,1566
26.2,36.98,1516
26.66,36.37,1203
27.82,36.04,764
29.09,34.62,647
29.96,33.38,605
30.58,32.48,600
31.05,31.91,606
31.46,31.49,611
31.73,31.21,622
31.96,31.0,620
32.12,30.88,605
32.24,30.83,623
32.35,30.74,650
32.44,30.72,665
32.52,30.59,657
32.61,30.54,667
32.67,30.41,676
32.72,30.4,660
32.8,30.25,683
32.86,30.25,686
32.89,30.21,683
32.94,30.18,683
32.95,30.22,696
32.96,30.2,711
32.97,30.2,740
32.98,30.22,766
32.98,30.21,781
32.99,30.18,774
33.01,30.17,767
33.01,30.14,768
33.01,30.1,775
33.02,30.08,784
33.0,30.08,785
33.01,30.05,768
33.02,30.02,773
33.01,30.01,749
33.01,30.05,740
33.02,30.08,746
33.03,30.1,737
33.03,30.11,706
33.03,30.15,691
33.03,30.18,695
33.02,30.19,689
33.01,30.18,683
33.0,30.13,677
32.99,30.09,670
32.98,30.08,666
32.98,30.08,641
32.98,30.11,625
32.98,30.17,632
32.98,30.23,618
32.98,30.28,604
32.99,30.33,608
32.97,30.41,610
32.99,30.45,618
33.01,30.49,588
33.0,30.56,576
33.0,30.61,585
33.0,30.68,583
33.0,30.73,575
32.99,30.79,574
32.99,30.83,559
33.0,30.88,558
32.98,30.96,570
32.97,31.04,555
32.97,31.07,549
32.97,31.11,552
32.97,31.16,551
32.95,31.23,543
32.96,31.27,544
32.97,31.3,541
32.97,31.34,524
32.97,31.38,521
32.97,31.42,516
32.98,31.47,527
32.97,31.52,537
32.96,31.55,518
32.96,31.58,516
32.96,31.62,514
32.97,31.66,506
32.98,31.68,512
32.98,31.71,517
32.97,31.75,503
32.95,31.8,498
32.96,31.83,494
32.97,31.57,505
32.96,31.62,489
32.95,31.66,492
32.96,31.94,504
32.97,31.97,494
32.96,32.0,488
32.96,32.02,481
32.97,32.05,472
32.97,32.08,486
32.97,32.09,481
32.96,32.13,465
32.97,32.16,456
32.97,32.18,478
32.97,32.2,493
32.96,32.25,471
32.96,32.26,460
32.97,32.29,473
32.97,32.31,489
32.97,32.33,478
32.97,32.35,462
32.97,32.38,459
32.97,32.39,457
32.97,32.42,466
32.96,32.44,473
32.96,32.48,470
32.96,32.5,455
32.95,32.54,454
32.96,32.56,464
32.95,32.59,458
32.95,32.62,452
32.95,32.64,456
32.95,32.67,454
32.94,32.69,458
32.96,32.7,449
32.96,32.72,447
32.97,32.74,446
32.97,32.77,445
32.97,32.79,454
32.98,32.79,440
32.97,32.82,448
32.98,32.83,454
32.97,32.85,447
32.97,32.88,436
32.97,32.89,424
32.97,32.9,431
32.96,32.95,449
32.97,32.96,444
32.97,32.98,446
32.97,33.02,455
32.98,33.04,448
32.98,33.08,433
32.98,33.09,454
32.98,33.11,450
32.98,33.14,451
32.98,33.18,450
32.98,33.22,439
32.98,33.25,452
32.98,33.28,446
32.97,33.36,437
32.96,33.4,455
32.95,33.45,457
32.95,33.48,446
32.95,33.51,428
32.96,33.53,441
32.95,33.59,441
32.95,33.63,434
32.96,33.66,432
32.95,33.69,446
32.95,33.73,439
32.95,33.77,433
32.96,33.79,448
32.96,33.83,437
32.95,33.86,444
32.95,33.91,442
32.94,33.97,443
32.94,34.02,439
32.93,34.05,443
32.94,34.08,434
32.94,34.1,432
32.95,34.13,446
32.96,34.14,450
32.98,34.15,463
33.0,34.14,443
33.02,34.16,442
33.05,34.15,447
33.07,34.14,443
33.1,34.14,448
33.12,34.16,448
33.14,34.18,451
33.17,34.19,453
33.19,34.21,459
33.06,34.55,462
32.76,33.6,475
32.51,31.7,514
32.11,30.7,511
31.66,29.87,498
31.14,29.78,517
29.65,30.47,574
28.61,32.24,619
28.07,33.75,667
27.8,34.24,701
27.68,34.98,744
27.13,34.75,806
26.88,34.41,860
26.74,34.68,911
26.61,34.21,1019
26.6,36.21,1086
26.36,35.84,1127
26.38,34.9,1199
26.68,35.23,1247
26.33,35.18,1297
26.68,36.06,1370
27.07,36.81,1421
26.84,36.77,1113
26.36,36.12,968
26.51,36.1,994
26.63,35.91,1020
26.28,35.55,1091
26.36,35.28,1110
26.08,35.27,1121
26.1,36.26,1149
25.96,35.5,1176
26.31,35.31,1196
26.67,34.37,1259
26.85,33.31,1305
27.02,32.51,1348
27.17,31.94,1348
27.22,31.4,1346
27.27,31.06,1397
27.32,30.76,1436
27.59,31.07,1437
27.59,31.34,1181
27.66,31.73,1146
27.67,32.02,1106
27.78,32.01,1169
27.81,32.0,1237
27.84,32.01,1367
27.89,32.02,1444
27.94,31.94,1513
28.0,31.72,1566
28.05,31.56,1638
28.1,31.44,1692
28.1,31.23,1725
28.08,31.22,1754
28.04,31.48,1818
28.0,31.85,1845
28.08,31.89,1889
28.27,31.66,1923
28.62,32.25,1871
28.83,32.42,1572
29.29,31.27,1528
29.85,29.98,1550
30.0,31.73,1538
30.56,32.63,1517
31.03,32.86,1626
31.02,32.1,1710
30.84,31.9,1785
30.67,31.64,1868
30.53,31.65,1915
30.47,31.46,1936
30.57,30.34,1693
30.44,29.64,1497
30.32,29.25,1416
30.18,29.02,1316
30.02,28.98,1267
29.93,28.91,1212
29.74,29.11,1232
29.51,29.26,1212
29.34,29.42,1161
28.36,33.93,1161
26.96,35.31,1173
25.95,35.84,1190
25.54,35.81,1230
25.3,35.56,1279
24.96,35.71,1342
24.63,36.0,1391
24.78,36.01,1454
25.55,35.21,1548
26.06,34.54,1615
26.45,34.14,1667
26.68,33.95,1713
26.89,33.69,1732
26.93,33.62,1785
27.09,33.7,1827
27.38,33.37,1821
28.23,32.53,1551
28.46,31.91,1321
28.35,31.71,1363
28.48,31.55,1375
28.65,31.42,1290
28.16,31.87,1230
27.97,31.73,1298
27.54,32.17,1326
27.36,32.22,1357
27.24,32.2,1319
27.44,32.45,1130
28.04,31.94,872
27.98,32.35,727
25.9,34.62,669
24.35,36.04,699
23.72,36.2,703
25.1,34.24,701
26.73,32.53,669
28.13,31.68,625
29.19,30.53,596
30.01,29.74,579
30.57,29.14,556
31.06,28.71,532
31.38,28.53,549
31.65,28.28,559
31.9,27.99,542
32.07,27.88,566
32.19,27.87,559
32.31,27.72,556
32.43,27.57,559
32.51,27.64,570
32.56,27.61,568
32.62,27.71,574
32.63,27.86,577
32.67,27.85,585
32.7,27.94,587
32.71,28.0,604
32.73,28.04,621
32.79,27.99,616
32.84,28.0,629
32.84,28.11,652
32.84,28.21,678
32.85,28.26,695
32.87,28.28,682
32.89,28.33,710
32.9,28.4,721
32.91,28.45,737
32.9,28.52,749
32.89,28.59,742
32.88,28.65,728
32.89,28.72,728
32.9,28.84,712
32.91,28.99,702
32.92,29.08,703
32.92,29.18,691
32.93,29.24,689
32.91,29.29,682
32.91,29.33,671
32.91,29.36,658
32.92,29.39,655
32.92,29.44,648
32.92,29.49,650
32.94,29.51,631
32.94,29.57,625
32.94,29.63,629
32.93,29.7,624
32.94,29.76,625
32.95,29.81,612
32.95,29.86,607
32.95,29.92,602
32.95,29.99,604
32.96,30.03,592
32.97,30.07,587
32.97,30.13,589
32.97,30.19,574
32.96,30.25,570
32.97,30.29,576
32.97,30.33,567
32.98,30.37,574
32.99,30.41,560
32.99,30.46,562
32.98,30.53,547
32.97,30.59,556
32.97,30.63,552
32.97,30.7,542
32.95,30.76,526
32.95,30.81,544
32.96,30.84,536
32.97,30.88,518
32.97,30.93,537
32.97,30.97,520
32.97,31.02,503
32.97,31.07,510
32.98,31.11,525
32.96,31.18,529
32.96,31.23,515
32.96,31.28,503
32.95,31.32,515
32.96,31.36,497
32.97,31.38,501
32.97,31.43,514
32.96,31.5,500
32.96,31.53,499
33.27,31.13,407
33.27,31.18,408
33.27,31.22,408
32.96,31.72,490
32.96,31.75,484
32.97,31.8,495
32.96,31.85,490
32.97,31.88,485
32.98,31.91,478
32.97,31.95,484
32.97,32.0,478
32.96,32.06,477
32.96,32.1,474
32.96,32.15,472
32.97,32.19,470
32.97,32.24,469
32.97,32.28,467
32.97,32.34,480
32.98,32.36,474
32.98,32.43,466
32.98,32.46,475
32.99,32.5,472
32.99,32.54,469
32.99,32.58,465
32.99,32.63,468
32.99,32.67,465
32.99,32.73,462
32.99,32.76,448
33.0,32.81,451
33.01,32.83,452
33.0,32.88,445
33.01,32.91,454
33.01,32.96,434
33.0,33.01,443
33.0,33.05,446
33.0,33.1,440
33.0,33.15,438
33.01,33.18,451
33.01,33.27,447
33.01,33.31,432
33.01,33.35,427
33.01,33.4,423
33.01,33.45,436
33.02,33.48,432
33.01,33.52,430
33.02,33.54,440
33.01,33.59,437
33.02,33.65,452
33.02,33.68,450
33.02,33.71,443
33.02,33.76,442
33.03,33.77,449
33.03,33.81,447
33.02,33.85,444
33.03,33.87,452
33.03,33.9,458
33.03,33.94,448
33.02,34.0,442
33.03,34.04,450
33.03,34.07,442
33.03,34.09,417
33.03,34.14,432
33.03,34.17,440
33.03,34.22,434
33.04,34.24,435
33.03,34.28,439
33.04,34.31,427
33.05,34.34,441
33.05,34.37,441
33.06,34.38,428
33.06,34.44,434
33.06,34.47,439
33.05,34.47,438
33.06,34.55,440
33.06,34.65,437
33.07,34.67,429
33.08,34.67,442
33.1,34.67,438
33.12,34.68,446
33.15,34.68,440
33.16,34.69,426
33.19,34.65,427
33.2,34.66,443
33.21,34.68,438
33.22,34.71,417
33.23,34.73,416
33.25,34.76,431
33.27,34.77,433
33.28,34.79,437
33.3,34.82,434
33.31,34.85,441
33.05,35.02,454
32.92,33.1,457
32.47,31.8,447
31.94,30.9,456
31.58,30.18,463
31.23,29.62,453
30.96,29.27,434
30.68,29.0,470
30.34,28.87,463
30.17,28.71,459
30.01,28.61,458
29.83,28.59,465
29.69,28.52,465
29.56,28.47,455
29.44,28.69,464
29.44,28.83,460
27.75,29.14,491
29.29,29.04,503
29.26,29.16,487
29.29,29.26,513
29.29,29.43,525
29.28,29.87,542
29.33,30.15,585
29.41,30.29,630
29.46,30.67,665
29.53,30.72,699
29.56,30.75,760
29.6,30.68,766
29.63,30.63,772
29.66,30.58,811
29.69,30.47,842
29.72,30.43,833
29.73,30.39,884
29.72,30.34,930
29.72,30.32,934
29.75,30.28,978
29.77,30.27,1006
29.79,30.35,1032
29.91,32.68,964
30.24,34.63,787
30.36,34.5,760
30.38,34.21,824
30.4,33.73,902
30.42,33.3,993
30.41,32.78,1061
30.39,32.43,1150
30.42,32.18,1243
30.39,31.91,1270
30.38,31.7,1290
30.37,31.44,1364
30.35,31.2,1409
30.35,30.93,1453
30.33,30.87,1487
30.32,30.78,1535
30.34,30.66,1545
30.27,31.26,1577
29.82,32.6,1488
28.11,35.65,1201
26.71,37.15,1041
25.61,38.37,1033
25.61,39.82,1155
25.5,39.54,1228
25.16,39.2,1306
24.99,38.77,1385
24.91,38.44,1467
24.71,38.69,1546
24.54,38.75,1635
24.51,38.7,1688
24.39,38.59,1718
25.27,37.44,1772
26.71,35.71,1858
27.68,34.36,1883
28.43,33.2,1920
28.91,32.53,1995
29.24,32.18,2040
29.5,31.76,2091
28.91,35.23,1862
27.5,37.56,1756
26.25,38.01,1810
25.49,38.26,1818
25.25,37.78,1822
25.0,37.68,1841
24.77,37.9,1864
24.51,37.93,1902
24.44,39.19,1921
24.56,40.1,1976
24.51,39.01,2010
24.5,40.27,2019
24.59,41.15,2085
24.53,39.74,2143
24.38,39.8,2141
24.95,40.88,2218
26.46,38.25,1986
27.09,39.84,1512
26.79,40.83,1553
26.69,41.48,1602
27.14,39.95,1629
27.52,38.81,1730
27.79,37.82,1821
27.82,37.24,1864
28.0,36.6,1932
27.94,36.37,1984
28.01,36.02,1997
28.07,35.57,2053
28.17,35.23,2155
28.08,35.19,2141
28.07,35.03,2173
28.06,34.82,2218
28.04,34.82,2210
28.86,34.13,1825
30.26,32.01,1294
31.1,31.02,1178
31.55,30.49,1124
31.85,30.24,1070
32.14,29.88,1038
32.36,29.65,988
32.51,29.51,918
32.66,29.32,853
32.76,29.18,832
32.85,29.01,829
32.93,28.89,826
32.99,28.79,821
33.02,28.72,815
33.06,28.6,766
33.1,28.51,764
33.15,28.46,761
33.2,28.43,763
33.2,28.43,751
33.2,28.48,755
33.21,28.51,723
33.24,28.51,701
33.25,28.55,677
33.27,28.56,672
33.27,28.6,661
